,Mnemonic Code,Day of Confirmation Date,Bookings,Booking Status,Week_Number,year
232923,SDP,2016-11-18,13,Confirmed,46,2016
232954,SAV,2016-11-17,3,Confirmed,46,2016
232960,SCH,2016-10-16,2,Confirmed,41,2016
232964,SCH,2016-11-10,2,Confirmed,45,2016
232965,SCH,2016-11-14,1,Cancelled,46,2016
232966,SCH,2016-11-17,1,Cancelled,46,2016
232985,SHR,2016-10-30,1,Cancelled,43,2016
232997,SLM,2016-10-01,1,Cancelled,39,2016
232998,SLM,2016-11-17,4,Confirmed,46,2016
232999,SLM,2016-11-18,2,Confirmed,46,2016
233000,SLM,2016-11-13,2,Confirmed,45,2016
233002,SMN,2016-09-29,1,Cancelled,39,2016
233045,DCP,2016-09-24,1,Confirmed,38,2016
233046,DCP,2016-09-26,1,Cancelled,39,2016
233051,DCP,2016-10-19,4,Cancelled,42,2016
233059,DCP,2016-11-18,5,Confirmed,46,2016
233077,CNR,2016-10-26,1,Cancelled,43,2016
233080,CNR,2016-11-11,3,Cancelled,45,2016
233081,CNR,2016-11-14,1,Confirmed,46,2016
233082,DCM,2016-10-05,1,Cancelled,40,2016
233088,DCM,2016-10-24,2,Confirmed,43,2016
233090,DCM,2016-11-15,2,Cancelled,46,2016
233091,DCM,2016-11-17,7,Confirmed,46,2016
233095,DMN,2016-09-25,1,Cancelled,38,2016
233098,DMN,2016-10-21,1,Cancelled,42,2016
233127,DNV,2016-11-15,5,Confirmed,46,2016
233141,DNV,2016-10-06,2,Confirmed,40,2016
233159,CMN,2016-10-05,3,Cancelled,40,2016
233160,ALX,2016-11-13,5,Cancelled,45,2016
233161,ALX,2016-11-14,2,Confirmed,46,2016
233163,ALX,2016-11-17,2,Confirmed,46,2016
233165,ALX,2016-11-18,2,Confirmed,46,2016
233172,ALX,2016-11-10,5,Confirmed,45,2016
233179,MIAAG,2016-11-07,2,Confirmed,45,2016
233187,ALX,2016-11-07,4,Cancelled,45,2016
233189,ALX,2016-11-04,4,Cancelled,44,2016
233203,ALG,2016-10-25,1,Cancelled,43,2016
233210,ALG,2016-11-18,7,Confirmed,46,2016
233220,BRC,2016-11-15,1,Confirmed,46,2016
233237,CLY,2016-10-24,4,Confirmed,43,2016
233244,CLY,2016-11-14,2,Confirmed,46,2016
233246,CLY,2016-11-17,4,Confirmed,46,2016
233250,CLY,2016-07-25,3,Cancelled,30,2016
233253,CDL,2016-10-01,1,Cancelled,39,2016
233254,CDL,2016-10-11,1,Confirmed,41,2016
233255,CDL,2016-10-22,1,Cancelled,42,2016
233256,CDL,2016-10-27,1,Cancelled,43,2016
233257,CDL,2016-11-06,1,Confirmed,44,2016
233258,CDL,2016-11-17,1,Cancelled,46,2016
233259,CDL,2016-11-17,1,Confirmed,46,2016
233265,CHP,2016-10-16,1,Cancelled,41,2016
233270,CHP,2016-10-24,1,Cancelled,43,2016
233271,CHP,2016-10-25,2,Cancelled,43,2016
233272,CHP,2016-10-28,2,Confirmed,43,2016
233281,CLY,2016-11-15,3,Cancelled,46,2016
233289,HEL,2016-10-28,3,Cancelled,43,2016
233303,HVZ,2016-10-08,1,Cancelled,40,2016
233306,HVZ,2016-10-21,1,Confirmed,42,2016
233307,HVZ,2016-10-23,2,Confirmed,42,2016
233330,GRY,2016-11-06,2,Cancelled,44,2016
233332,GRY,2016-11-17,2,Confirmed,46,2016
233333,GRY,2016-11-18,3,Confirmed,46,2016
233342,HVZ,2016-10-31,3,Confirmed,44,2016
233352,JRY,2016-11-18,4,Confirmed,46,2016
233354,LRN,2016-10-18,1,Cancelled,42,2016
233355,LRN,2016-10-14,1,Confirmed,41,2016
233358,LRN,2016-11-16,4,Confirmed,46,2016
233378,HVZ,2016-11-08,3,Confirmed,45,2016
233380,HVZ,2016-11-14,4,Confirmed,46,2016
233381,HVZ,2016-11-15,3,Confirmed,46,2016
233417,NYCAA,2016-10-09,4,Cancelled,40,2016
233431,NYCAA,2016-11-12,7,Cancelled,45,2016
233438,GRY,2016-10-25,1,Cancelled,43,2016
233440,MIAEP,2016-10-22,3,Confirmed,42,2016
233447,MIAEP,2016-11-05,4,Cancelled,44,2016
233455,MIAEP,2016-11-12,9,Cancelled,45,2016
233459,MIAEP,2016-11-15,7,Cancelled,46,2016
233463,MIAEP,2016-11-16,11,Cancelled,46,2016
233465,MIAEP,2016-11-18,13,Confirmed,46,2016
233468,GRG,2016-09-09,1,Cancelled,36,2016
233472,GRG,2016-10-29,2,Confirmed,43,2016
233474,GRG,2016-11-11,2,Cancelled,45,2016
233475,GRG,2016-11-18,6,Confirmed,46,2016
233492,GRY,2016-10-22,2,Confirmed,42,2016
233500,NYCAA,2016-11-16,7,Cancelled,46,2016
233502,NYCAA,2016-11-17,9,Cancelled,46,2016
233503,NYCAA,2016-11-17,6,Confirmed,46,2016
233505,NYCAA,2016-11-18,15,Confirmed,46,2016
233508,NYCAA,2016-11-18,8,Cancelled,46,2016
233514,GLE,2016-11-12,2,Confirmed,45,2016
233516,GLE,2016-11-11,3,Cancelled,45,2016
233517,FAS,2016-10-25,1,Cancelled,43,2016
233519,GLE,2016-11-16,2,Confirmed,46,2016
233521,FAS,2016-11-02,2,Confirmed,44,2016
233524,GLE,2016-11-02,2,Cancelled,44,2016
233530,ONX,2016-11-19,9,Confirmed,46,2016
233540,PHM,2016-11-17,4,Confirmed,46,2016
233541,PHM,2016-11-18,4,Confirmed,46,2016
233555,NNZ,2016-11-15,10,Confirmed,46,2016
233564,NNZ,2016-11-11,2,Cancelled,45,2016
233594,PXP,2016-11-18,7,Cancelled,46,2016
233620,PRP,2016-11-12,1,Confirmed,45,2016
233621,PHP,2016-11-10,2,Confirmed,45,2016
233625,PHP,2016-11-19,3,Confirmed,46,2016
233626,PHP,2016-11-14,3,Confirmed,46,2016
233643,PLD,2016-11-15,1,Confirmed,46,2016
233647,PRP,2016-11-03,1,Cancelled,44,2016
233648,PRP,2016-11-14,2,Confirmed,46,2016
233649,PRP,2016-11-18,2,Confirmed,46,2016
233675,MAD,2016-11-06,2,Confirmed,44,2016
233678,MAD,2016-11-19,2,Confirmed,46,2016
233686,JRY,2016-11-17,5,Confirmed,46,2016
233687,RGE,2016-11-14,10,Cancelled,46,2016
233692,LRN,2016-11-15,5,Confirmed,46,2016
233747,NTCME,2016-10-16,3,Confirmed,41,2016
233748,MPT,2016-11-19,6,Confirmed,46,2016
233759,MLW,2016-11-10,1,Cancelled,45,2016
233764,MNB,2016-10-16,2,Cancelled,41,2016
233773,MNB,2016-11-19,6,Confirmed,46,2016
233776,MPT,2016-11-04,2,Cancelled,44,2016
233781,RGE,2016-11-15,7,Confirmed,46,2016
233782,VPK,2016-10-31,4,Confirmed,44,2016
233783,RGE,2016-11-19,6,Confirmed,46,2016
233817,SOL,2016-11-19,5,Confirmed,46,2016
233853,VPK,2016-09-25,1,Cancelled,38,2016
233858,VPK,2016-10-05,2,Cancelled,40,2016
233864,VPK,2016-11-17,2,Confirmed,46,2016
233870,VPZ,2016-11-12,3,Confirmed,45,2016
233873,MIAVB,2016-09-30,4,Cancelled,39,2016
233878,TPZ,2016-11-19,3,Confirmed,46,2016
233885,TAC,2016-11-07,2,Cancelled,45,2016
233896,SFOBC,2016-10-28,2,Confirmed,43,2016
233902,SFOBC,2016-11-08,3,Confirmed,45,2016
233904,SFOBC,2016-11-12,1,Confirmed,45,2016
233905,SFOBC,2016-11-19,3,Confirmed,46,2016
233917,SDP,2016-11-19,2,Cancelled,46,2016
233964,SDP,2016-09-25,1,Cancelled,38,2016
233967,SDP,2016-10-08,4,Cancelled,40,2016
233971,SDP,2016-11-03,4,Cancelled,44,2016
233980,SHR,2016-11-05,2,Cancelled,44,2016
233982,SHR,2016-11-18,5,Confirmed,46,2016
233983,SHR,2016-11-13,1,Confirmed,45,2016
233988,SLM,2016-11-14,1,Confirmed,46,2016
233991,SLM,2016-11-16,1,Cancelled,46,2016
233994,SMN,2016-10-21,1,Cancelled,42,2016
233995,SMN,2016-11-03,1,Confirmed,44,2016
234005,SOL,2016-11-03,2,Cancelled,44,2016
234042,JRY,2016-11-07,1,Confirmed,45,2016
234053,DCP,2016-09-30,1,Cancelled,39,2016
234058,DCP,2016-08-22,1,Cancelled,34,2016
234059,DCP,2016-10-22,4,Confirmed,42,2016
234065,DCP,2016-11-06,4,Confirmed,44,2016
234066,DCP,2016-11-06,5,Cancelled,44,2016
234069,DCP,2016-11-11,10,Confirmed,45,2016
234081,CMN,2016-10-24,4,Confirmed,43,2016
234083,CMN,2016-11-10,2,Confirmed,45,2016
234086,CNR,2016-11-13,1,Confirmed,45,2016
234087,DCM,2016-09-12,1,Confirmed,37,2016
234088,DCM,2016-09-15,1,Confirmed,37,2016
234094,DCM,2016-11-05,1,Cancelled,44,2016
234095,DCM,2016-11-07,3,Confirmed,45,2016
234106,DCP,2016-11-19,3,Confirmed,46,2016
234109,DCP,2016-11-12,5,Cancelled,45,2016
234151,DMN,2016-11-06,6,Cancelled,44,2016
234154,DMN,2016-11-14,2,Confirmed,46,2016
234157,DNV,2016-09-18,2,Cancelled,37,2016
234167,DNV,2016-11-17,2,Confirmed,46,2016
234168,DNV,2016-11-18,4,Confirmed,46,2016
234178,ALX,2016-10-16,4,Cancelled,41,2016
234182,ALX,2016-11-19,5,Cancelled,46,2016
234183,ALX,2016-11-19,1,Confirmed,46,2016
234187,MIAAG,2016-09-25,1,Confirmed,38,2016
234194,MIAAG,2016-11-18,3,Confirmed,46,2016
234225,ALG,2016-11-09,2,Cancelled,45,2016
234228,ALG,2016-11-15,3,Confirmed,46,2016
234229,ALG,2016-11-17,4,Confirmed,46,2016
234231,ALG,2016-11-19,5,Confirmed,46,2016
234253,CHP,2016-11-19,2,Confirmed,46,2016
234269,CHP,2016-11-15,2,Confirmed,46,2016
234272,BRC,2016-11-19,4,Confirmed,46,2016
234275,BRC,2016-11-16,4,Confirmed,46,2016
234284,CDL,2016-11-14,3,Confirmed,46,2016
234295,CHP,2016-10-15,1,Cancelled,41,2016
234312,HEL,2016-10-15,3,Confirmed,41,2016
234319,HEL,2016-11-07,3,Confirmed,45,2016
234364,GRY,2016-11-19,2,Confirmed,46,2016
234365,GRY,2016-11-16,2,Confirmed,46,2016
234397,JRY,2016-10-16,1,Cancelled,41,2016
234408,HVZ,2016-11-05,3,Cancelled,44,2016
234415,HVZ,2016-11-15,1,Cancelled,46,2016
234418,HVZ,2016-11-19,1,Confirmed,46,2016
234451,NYCAA,2016-10-28,8,Cancelled,43,2016
234492,MIAEP,2016-11-19,13,Confirmed,46,2016
234501,FAS,2016-11-07,1,Cancelled,45,2016
234502,FAS,2016-11-13,1,Cancelled,45,2016
234506,GLE,2016-11-05,2,Confirmed,44,2016
234507,GLE,2016-11-05,3,Cancelled,44,2016
234513,GLE,2016-11-19,4,Confirmed,46,2016
234518,GRG,2016-09-06,2,Cancelled,36,2016
234536,FAS,2016-10-30,3,Confirmed,43,2016
234558,NYCAA,2016-11-19,9,Cancelled,46,2016
234564,PRP,2016-05-24,2,Cancelled,21,2016
234572,PXP,2016-09-01,2,Cancelled,35,2016
234574,PXP,2016-10-03,3,Confirmed,40,2016
234580,PXP,2016-09-27,1,Cancelled,39,2016
234583,PHM,2016-11-08,2,Cancelled,45,2016
234592,PHM,2016-11-14,3,Cancelled,46,2016
234605,SCH,2016-07-28,1,Confirmed,30,2016
234606,SCH,2016-08-29,1,Confirmed,35,2016
234607,SCH,2016-10-01,1,Cancelled,39,2016
234614,SDP,2016-10-02,3,Cancelled,39,2016
234623,SAV,2016-11-20,2,Cancelled,46,2016
234628,RGE,2016-10-01,2,Cancelled,39,2016
234631,RGE,2016-11-06,6,Cancelled,44,2016
234636,RGE,2016-11-11,4,Cancelled,45,2016
234638,RGE,2016-11-15,5,Cancelled,46,2016
234649,MPT,2016-11-14,1,Confirmed,46,2016
234665,MLW,2016-11-17,4,Confirmed,46,2016
234681,MLW,2016-11-12,1,Cancelled,45,2016
234682,MLW,2016-11-19,5,Confirmed,46,2016
234692,ONX,2016-11-14,6,Cancelled,46,2016
234693,ONX,2016-11-16,11,Confirmed,46,2016
234710,NTCME,2016-11-14,2,Confirmed,46,2016
234712,NTCME,2016-11-19,2,Confirmed,46,2016
234722,NNZ,2016-11-20,2,Confirmed,46,2016
234775,VPK,2016-11-01,1,Confirmed,44,2016
234776,VPK,2016-11-02,1,Cancelled,44,2016
234778,VPZ,2016-10-01,1,Confirmed,39,2016
234781,VPZ,2016-11-19,1,Confirmed,46,2016
234784,MIAVB,2016-11-17,2,Cancelled,46,2016
234786,MIAVB,2016-11-17,2,Confirmed,46,2016
234797,SFOBC,2016-11-04,2,Confirmed,44,2016
234804,TPZ,2016-11-13,4,Confirmed,45,2016
234806,TPZ,2016-11-12,1,Cancelled,45,2016
234838,SDP,2016-11-20,5,Confirmed,46,2016
234842,SEA,2016-11-16,1,Confirmed,46,2016
234875,SLM,2016-11-08,3,Confirmed,45,2016
234887,SHR,2016-07-20,1,Confirmed,29,2016
234893,SHR,2016-11-07,1,Cancelled,45,2016
234920,CMN,2016-11-06,4,Confirmed,44,2016
234922,CNR,2016-10-17,3,Cancelled,42,2016
234924,CNR,2016-10-22,1,Cancelled,42,2016
234926,CNR,2016-11-07,1,Confirmed,45,2016
234929,CNR,2016-11-18,1,Confirmed,46,2016
234936,DCM,2016-11-16,5,Confirmed,46,2016
234964,DMN,2016-11-20,2,Confirmed,46,2016
234966,DMN,2016-11-19,2,Confirmed,46,2016
234970,DNV,2016-11-19,1,Confirmed,46,2016
234982,CLY,2016-11-15,7,Confirmed,46,2016
234986,MIAAG,2016-10-09,1,Cancelled,40,2016
234989,MIAAG,2016-10-19,1,Confirmed,42,2016
234991,MIAAG,2016-10-30,2,Confirmed,43,2016
234992,MIAAG,2016-11-04,1,Cancelled,44,2016
234993,MIAAG,2016-11-05,1,Cancelled,44,2016
234994,MIAAG,2016-11-13,3,Confirmed,45,2016
235022,CLY,2016-11-19,3,Confirmed,46,2016
235047,BRC,2016-09-12,1,Confirmed,37,2016
235051,BRC,2016-10-08,1,Confirmed,40,2016
235057,CDL,2016-10-17,1,Confirmed,42,2016
235059,CDL,2016-10-31,1,Cancelled,44,2016
235066,MIAEP,2016-11-20,17,Confirmed,46,2016
235067,HVZ,2016-11-12,3,Cancelled,45,2016
235069,LAXWM,2016-10-14,1,Confirmed,41,2016
235084,HVZ,2016-11-20,3,Confirmed,46,2016
235086,HVZ,2016-11-18,5,Confirmed,46,2016
235088,HEL,2016-11-08,9,Confirmed,45,2016
235093,HEL,2016-11-20,3,Confirmed,46,2016
235094,HEL,2016-11-18,1,Confirmed,46,2016
235095,HVZ,2016-09-05,2,Cancelled,36,2016
235096,HVZ,2016-09-08,5,Cancelled,36,2016
235155,NYCAA,2016-11-01,2,Cancelled,44,2016
235157,NYCAA,2016-11-05,1,Confirmed,44,2016
235160,NYCAA,2016-11-12,1,Confirmed,45,2016
235215,GRG,2016-10-30,1,Confirmed,43,2016
235218,FAS,2016-07-08,1,Cancelled,27,2016
235222,GLE,2016-10-27,2,Confirmed,43,2016
235226,GRG,2016-10-11,2,Cancelled,41,2016
235227,GRG,2016-10-07,1,Cancelled,40,2016
235250,PXP,2016-09-30,2,Cancelled,39,2016
235258,PLD,2016-11-20,1,Confirmed,46,2016
235260,PRP,2016-09-24,2,Cancelled,38,2016
235261,PRP,2016-11-19,2,Confirmed,46,2016
235272,RGE,2016-11-04,6,Cancelled,44,2016
235282,SDP,2016-10-31,3,Cancelled,44,2016
235287,SDP,2016-11-21,6,Confirmed,47,2016
235299,RGE,2016-11-21,5,Confirmed,47,2016
235301,RGE,2016-11-12,5,Cancelled,45,2016
235307,SCH,2016-09-18,1,Cancelled,37,2016
235316,MPT,2016-11-06,6,Cancelled,44,2016
235328,NTCME,2016-09-10,4,Cancelled,36,2016
235330,NTCME,2016-10-09,1,Cancelled,40,2016
235334,MAD,2016-10-23,1,Cancelled,42,2016
235335,MAD,2016-10-29,2,Cancelled,43,2016
235346,MLW,2016-11-18,3,Confirmed,46,2016
235349,MAD,2016-11-16,4,Cancelled,46,2016
235350,NTCME,2016-10-18,3,Confirmed,42,2016
235352,NTCME,2016-10-24,3,Confirmed,43,2016
235365,PHM,2016-11-20,3,Confirmed,46,2016
235372,ONX,2016-11-20,3,Confirmed,46,2016
235375,NTCME,2016-11-10,3,Cancelled,45,2016
235378,NTCME,2016-11-16,8,Cancelled,46,2016
235389,ONX,2016-11-09,5,Cancelled,45,2016
235409,TAC,2016-10-10,1,Confirmed,41,2016
235436,VPK,2016-11-07,1,Cancelled,45,2016
235438,VPZ,2016-02-08,1,Cancelled,6,2016
235440,VPZ,2016-10-10,1,Cancelled,41,2016
235446,MIAVB,2016-11-20,2,Confirmed,46,2016
235463,TPZ,2016-10-29,1,Cancelled,43,2016
235472,SDP,2016-11-18,4,Cancelled,46,2016
235547,SMN,2016-09-19,1,Cancelled,38,2016
235548,SMN,2016-11-07,2,Cancelled,45,2016
235563,DCP,2016-11-21,8,Confirmed,47,2016
235577,DCM,2016-11-21,4,Confirmed,47,2016
235578,DCM,2016-11-16,10,Cancelled,46,2016
235596,MIAEP,2016-11-21,15,Confirmed,47,2016
235633,DCM,2016-11-01,2,Confirmed,44,2016
235656,ALG,2016-10-01,3,Cancelled,39,2016
235658,ALG,2016-11-21,19,Confirmed,47,2016
235660,ALG,2016-11-19,6,Cancelled,46,2016
235668,ALX,2016-11-20,2,Confirmed,46,2016
235675,BRC,2016-09-14,2,Confirmed,37,2016
235680,CLY,2016-11-22,4,Cancelled,47,2016
235686,CMN,2016-11-21,3,Confirmed,47,2016
235687,CNR,2016-10-06,1,Cancelled,40,2016
235704,BRC,2016-11-21,6,Confirmed,47,2016
235706,CDL,2016-11-21,1,Confirmed,47,2016
235711,CHP,2016-11-21,2,Confirmed,47,2016
235803,GLE,2016-11-18,4,Confirmed,46,2016
235812,GRG,2016-09-11,1,Cancelled,36,2016
235827,NYCAA,2016-11-20,4,Confirmed,46,2016
235836,NYCAA,2016-11-19,5,Confirmed,46,2016
235842,HEL,2016-11-21,2,Confirmed,47,2016
235847,HVZ,2016-11-21,2,Cancelled,47,2016
235858,GRG,2016-11-12,1,Cancelled,45,2016
235864,GRG,2016-11-01,1,Confirmed,44,2016
235868,GRY,2016-11-10,2,Cancelled,45,2016
235873,GRG,2016-10-16,1,Confirmed,41,2016
235884,NNZ,2016-11-23,4,Confirmed,47,2016
235886,PHM,2016-11-20,2,Cancelled,46,2016
235887,PHM,2016-11-19,3,Confirmed,46,2016
235893,PHM,2016-11-21,1,Confirmed,47,2016
235901,NNZ,2016-11-19,6,Confirmed,46,2016
235907,ONX,2016-11-23,5,Cancelled,47,2016
235909,ONX,2016-11-16,3,Cancelled,46,2016
235921,RGE,2016-11-10,5,Cancelled,45,2016
235927,SAV,2016-07-27,1,Confirmed,30,2016
235930,SAV,2016-09-04,1,Cancelled,35,2016
235941,PXP,2016-10-30,2,Confirmed,43,2016
235942,PXP,2016-11-22,4,Confirmed,47,2016
235971,MAD,2016-09-25,1,Cancelled,38,2016
235976,MAD,2016-11-12,1,Confirmed,45,2016
236001,NTCME,2016-11-21,7,Confirmed,47,2016
236019,NTCME,2016-10-28,3,Cancelled,43,2016
236026,MLW,2016-10-28,1,Cancelled,43,2016
236028,MLW,2016-11-22,1,Confirmed,47,2016
236036,MPT,2016-10-25,2,Cancelled,43,2016
236037,MPT,2016-11-05,3,Confirmed,44,2016
236090,TPZ,2016-09-20,1,Cancelled,38,2016
236099,VPK,2016-11-20,3,Confirmed,46,2016
236104,MIAVB,2016-11-02,2,Confirmed,44,2016
236105,MIAVB,2016-11-06,4,Confirmed,44,2016
236109,SFOBC,2016-11-15,3,Confirmed,46,2016
236110,SFOBC,2016-11-22,4,Confirmed,47,2016
236132,SOL,2016-11-11,4,Cancelled,45,2016
236133,SDP,2016-11-19,7,Confirmed,46,2016
236170,SDP,2016-11-22,13,Confirmed,47,2016
236176,SHR,2016-11-20,4,Confirmed,46,2016
236177,SLM,2016-11-03,3,Cancelled,44,2016
236179,SLM,2016-11-21,4,Confirmed,47,2016
236226,DMN,2016-11-15,10,Cancelled,46,2016
236228,DNV,2016-11-03,4,Confirmed,44,2016
236229,DNV,2016-11-21,1,Confirmed,47,2016
236230,DNV,2016-11-13,7,Confirmed,45,2016
236238,DCP,2016-11-22,7,Confirmed,47,2016
236246,DCM,2016-11-18,5,Confirmed,46,2016
236253,DCP,2016-10-15,6,Cancelled,41,2016
236257,DCP,2016-11-07,4,Cancelled,45,2016
236263,MIAEP,2016-11-19,7,Cancelled,46,2016
236294,MIAEP,2016-10-23,4,Cancelled,42,2016
236295,MIAEP,2016-10-24,3,Cancelled,43,2016
236304,CMN,2016-11-18,2,Confirmed,46,2016
236316,MIAAG,2016-11-22,8,Cancelled,47,2016
236319,MIAAG,2016-11-19,1,Confirmed,46,2016
236324,MIAAG,2016-08-30,1,Confirmed,35,2016
236338,ALX,2016-10-08,2,Confirmed,40,2016
236340,ALX,2016-11-02,2,Cancelled,44,2016
236341,ALX,2016-11-21,4,Confirmed,47,2016
236342,ALX,2016-11-22,10,Confirmed,47,2016
236344,ALX,2016-10-02,4,Cancelled,39,2016
236345,CNR,2016-09-07,1,Confirmed,36,2016
236357,CLY,2016-11-22,4,Confirmed,47,2016
236364,CMN,2016-11-14,1,Confirmed,46,2016
236382,CHP,2016-07-04,1,Cancelled,27,2016
236385,CHP,2016-11-22,2,Confirmed,47,2016
236414,LAXWM,2016-09-19,1,Cancelled,38,2016
236416,LAXWM,2016-11-10,1,Cancelled,45,2016
236417,LAXWM,2016-11-11,3,Cancelled,45,2016
236419,LAXWM,2016-11-13,1,Cancelled,45,2016
236474,HVZ,2016-11-21,1,Confirmed,47,2016
236477,NYCAA,2016-11-11,3,Confirmed,45,2016
236479,NYCAA,2016-11-21,4,Cancelled,47,2016
236482,NYCAA,2016-11-13,4,Cancelled,45,2016
236497,NYCAA,2016-11-10,5,Cancelled,45,2016
236535,FAS,2016-11-21,2,Confirmed,47,2016
236542,GLE,2016-10-10,3,Cancelled,41,2016
236546,GLE,2016-10-18,1,Cancelled,42,2016
236548,GLE,2016-11-20,1,Confirmed,46,2016
236562,ONX,2016-11-13,6,Confirmed,45,2016
236563,ONX,2016-11-23,7,Confirmed,47,2016
236577,PHM,2016-10-16,1,Cancelled,41,2016
236585,NTCME,2016-11-17,6,Cancelled,46,2016
236586,ONX,2016-02-28,1,Cancelled,8,2016
236587,NTCME,2016-11-13,3,Confirmed,45,2016
236588,NTCME,2016-11-22,10,Confirmed,47,2016
236589,PHM,2016-11-04,4,Cancelled,44,2016
236594,NTCME,2016-11-17,3,Confirmed,46,2016
236595,NTCME,2016-11-20,7,Cancelled,46,2016
236607,NNZ,2016-11-16,1,Cancelled,46,2016
236612,NNZ,2016-11-17,5,Cancelled,46,2016
236617,PXP,2016-11-16,2,Cancelled,46,2016
236629,RGE,2016-11-13,4,Cancelled,45,2016
236635,SAV,2016-10-16,1,Confirmed,41,2016
236637,SAV,2016-11-20,5,Confirmed,46,2016
236638,SCH,2016-09-23,1,Cancelled,38,2016
236642,PXP,2016-11-14,4,Cancelled,46,2016
236644,PXP,2016-11-23,5,Confirmed,47,2016
236646,PHM,2016-11-22,1,Confirmed,47,2016
236647,PHM,2016-11-22,1,Cancelled,47,2016
236648,PHM,2016-11-23,1,Confirmed,47,2016
236659,PLD,2016-10-16,2,Cancelled,41,2016
236660,PLD,2016-10-16,2,Confirmed,41,2016
236663,PLD,2016-10-27,1,Confirmed,43,2016
236664,PRP,2016-08-10,1,Cancelled,32,2016
236665,PRP,2016-08-19,2,Confirmed,33,2016
236669,PRP,2016-11-23,2,Confirmed,47,2016
236690,MAD,2016-10-27,1,Cancelled,43,2016
236704,SCH,2016-10-12,1,Confirmed,41,2016
236714,JRY,2016-10-16,1,Confirmed,41,2016
236715,LRN,2016-10-01,1,Cancelled,39,2016
236747,NTCME,2016-10-15,4,Confirmed,41,2016
236763,MLW,2016-11-23,2,Confirmed,47,2016
236765,MNB,2016-11-05,1,Confirmed,44,2016
236767,MNB,2016-11-21,3,Confirmed,47,2016
236768,MNB,2016-11-22,2,Confirmed,47,2016
236771,MPT,2016-09-12,1,Cancelled,37,2016
236775,MPT,2016-11-15,1,Cancelled,46,2016
236776,MPT,2016-11-17,3,Cancelled,46,2016
236777,MPT,2016-11-17,3,Confirmed,46,2016
236787,SCH,2016-11-20,1,Confirmed,46,2016
236819,SOL,2016-11-13,3,Confirmed,45,2016
236820,SOL,2016-11-18,2,Confirmed,46,2016
236852,VPK,2016-10-15,1,Cancelled,41,2016
236853,VPK,2016-10-31,2,Cancelled,44,2016
236858,VPK,2016-11-13,2,Confirmed,45,2016
236860,VPZ,2016-11-21,2,Confirmed,47,2016
236861,VPZ,2016-11-14,1,Confirmed,46,2016
236862,MIAVB,2016-06-17,1,Confirmed,24,2016
236867,MIAVB,2016-10-07,1,Confirmed,40,2016
236872,TPZ,2016-11-09,2,Confirmed,45,2016
236873,SOL,2016-11-23,3,Confirmed,47,2016
236875,TPZ,2016-10-21,2,Confirmed,42,2016
236886,TAC,2016-11-05,1,Confirmed,44,2016
236892,SFOBC,2016-10-12,4,Confirmed,41,2016
236895,SFOBC,2016-11-21,10,Confirmed,47,2016
236897,SFOBC,2016-11-20,7,Cancelled,46,2016
236902,SCH,2016-11-22,1,Confirmed,47,2016
236903,SOL,2016-11-22,1,Cancelled,47,2016
236904,SOL,2016-11-07,6,Cancelled,45,2016
236905,SDP,2016-11-23,6,Confirmed,47,2016
236906,SDP,2016-11-15,4,Cancelled,46,2016
236912,SEA,2016-10-23,1,Confirmed,42,2016
236950,SDP,2016-11-01,9,Cancelled,44,2016
236951,SDP,2016-11-02,4,Cancelled,44,2016
236963,SMN,2016-10-26,1,Confirmed,43,2016
236964,SMN,2016-10-31,1,Cancelled,44,2016
236969,SMN,2016-11-15,2,Confirmed,46,2016
236977,SOL,2016-10-10,1,Cancelled,41,2016
236979,SOL,2016-10-22,2,Cancelled,42,2016
236980,SOL,2016-10-22,4,Confirmed,42,2016
236983,SOL,2016-11-01,7,Cancelled,44,2016
236988,SOL,2016-11-10,7,Cancelled,45,2016
236989,SLM,2016-11-23,4,Confirmed,47,2016
237014,SHR,2016-11-19,4,Confirmed,46,2016
237016,SLM,2016-11-11,3,Confirmed,45,2016
237020,DCM,2016-11-01,2,Cancelled,44,2016
237032,DCP,2016-10-29,3,Cancelled,43,2016
237037,DCP,2016-11-10,4,Cancelled,45,2016
237041,DCP,2016-11-17,1,Cancelled,46,2016
237042,DCP,2016-11-18,5,Cancelled,46,2016
237044,DCP,2016-10-30,3,Confirmed,43,2016
237045,DCM,2016-09-22,1,Confirmed,38,2016
237048,CLY,2016-10-19,3,Cancelled,42,2016
237055,CLY,2016-11-18,2,Cancelled,46,2016
237056,CLY,2016-11-17,4,Cancelled,46,2016
237057,CMN,2016-03-26,1,Cancelled,12,2016
237058,CMN,2016-07-09,1,Cancelled,27,2016
237060,CMN,2016-10-09,1,Cancelled,40,2016
237062,CMN,2016-10-18,2,Confirmed,42,2016
237065,CMN,2016-10-23,1,Cancelled,42,2016
237069,CNR,2016-11-20,1,Confirmed,46,2016
237070,CNR,2016-11-21,3,Confirmed,47,2016
237071,CNR,2016-11-19,5,Confirmed,46,2016
237073,DMN,2016-11-22,2,Confirmed,47,2016
237074,DMN,2016-11-23,6,Confirmed,47,2016
237095,MIAEP,2016-11-22,10,Confirmed,47,2016
237098,MIAEP,2016-11-23,23,Confirmed,47,2016
237150,MIAAG,2016-11-03,3,Confirmed,44,2016
237180,ALG,2016-10-27,3,Cancelled,43,2016
237185,ALG,2016-11-20,2,Confirmed,46,2016
