,Mnemonic Code,Day of Confirmation Date,Bookings,Booking Status,Week_Number,year
453468,NYCIK,2017-07-12,23,Confirmed,28,2017
453471,NYCIK,2017-07-13,22,Confirmed,28,2017
453538,LAXWP,2017-07-13,28,Confirmed,28,2017
453579,LAXWP,2017-07-09,22,Cancelled,27,2017
453580,LAXWP,2017-07-08,8,Confirmed,27,2017
454119,MIASS,2017-05-21,9,Cancelled,20,2017
454140,MIASS,2017-07-14,4,Confirmed,28,2017
454312,SFODR,2017-07-06,33,Cancelled,27,2017
454425,SFODR,2017-07-14,64,Confirmed,28,2017
454864,NYCIK,2017-07-14,18,Confirmed,28,2017
454865,NYCIK,2017-07-14,18,Cancelled,28,2017
454869,NYCIK,2017-07-11,15,Cancelled,28,2017
454922,NYCIK,2017-03-26,10,Cancelled,12,2017
454957,LAXWP,2017-07-14,12,Cancelled,28,2017
454958,LAXWP,2017-07-14,12,Confirmed,28,2017
454959,LAXWP,2017-07-11,18,Confirmed,28,2017
454963,LAXWP,2017-07-12,26,Confirmed,28,2017
454970,LAXWP,2017-06-20,7,Cancelled,25,2017
455603,MIASS,2017-07-14,4,Cancelled,28,2017
455605,MIASS,2017-07-12,7,Cancelled,28,2017
455794,SFODR,2017-07-08,31,Confirmed,27,2017
455817,SFODR,2017-07-15,57,Confirmed,28,2017
455818,SFODR,2017-07-15,57,Cancelled,28,2017
455861,SFODR,2017-04-08,9,Cancelled,14,2017
455879,SFODR,2017-06-04,25,Cancelled,22,2017
455882,SFODR,2017-05-31,15,Confirmed,22,2017
456414,NYCIK,2017-07-13,22,Cancelled,28,2017
456478,LAXWP,2017-07-15,13,Confirmed,28,2017
456549,LAXWP,2017-06-25,3,Cancelled,25,2017
456566,LAXWP,2017-06-28,10,Confirmed,26,2017
457159,MIASS,2017-07-16,21,Cancelled,28,2017
457278,SFODR,2017-07-16,61,Confirmed,28,2017
457317,SFODR,2017-07-01,22,Cancelled,26,2017
457756,LAXWP,2017-07-06,5,Confirmed,27,2017
457773,LAXWP,2017-06-23,14,Cancelled,25,2017
457780,LAXWP,2017-06-30,14,Cancelled,26,2017
457902,NYCIK,2017-07-16,15,Confirmed,28,2017
457988,NYCIK,2017-07-10,15,Confirmed,28,2017
457996,NYCIK,2017-07-04,13,Cancelled,27,2017
458010,NYCIK,2017-07-16,15,Cancelled,28,2017
458013,NYCIK,2017-07-11,15,Confirmed,28,2017
458496,SFODR,2017-07-17,107,Confirmed,29,2017
458878,LAXWP,2017-07-16,15,Confirmed,28,2017
458910,LAXWP,2017-07-17,12,Confirmed,29,2017
458940,LAXWP,2017-07-13,28,Cancelled,28,2017
459235,SFODR,2017-03-22,14,Confirmed,12,2017
459437,MIASS,2017-07-18,16,Confirmed,29,2017
459888,LAXWP,2017-07-15,13,Cancelled,28,2017
459889,LAXWP,2017-07-08,8,Cancelled,27,2017
460068,NYCIK,2017-07-18,25,Confirmed,29,2017
460425,MIASS,2017-07-16,21,Confirmed,28,2017
460490,SFODR,2017-07-14,64,Cancelled,28,2017
460491,SFODR,2017-07-16,61,Cancelled,28,2017
460502,SFODR,2017-07-11,37,Confirmed,28,2017
460530,SFODR,2017-07-19,58,Cancelled,29,2017
460535,SFODR,2017-05-27,10,Cancelled,21,2017
460866,LAXWP,2017-07-12,26,Cancelled,28,2017
460892,LAXWP,2017-07-19,14,Confirmed,29,2017
460916,LAXWP,2017-07-18,24,Confirmed,29,2017
460917,LAXWP,2017-07-18,24,Cancelled,29,2017
461063,NYCIK,2017-07-17,23,Confirmed,29,2017
461078,NYCIK,2017-07-15,11,Confirmed,28,2017
461104,NYCIK,2017-07-19,20,Confirmed,29,2017
461106,NYCIK,2017-02-12,10,Cancelled,6,2017
461433,MIASS,2017-04-06,7,Cancelled,14,2017
461434,MIASS,2017-04-05,34,Cancelled,14,2017
461440,MIASS,2017-07-05,7,Confirmed,27,2017
461579,SFODR,2017-07-19,58,Confirmed,29,2017
462011,LAXWP,2017-07-06,5,Cancelled,27,2017
462012,LAXWP,2017-07-03,11,Cancelled,27,2017
462022,NYCIK,2017-07-17,23,Cancelled,29,2017
462118,NYCIK,2017-07-15,11,Cancelled,28,2017
462194,NYCIK,2017-07-19,20,Cancelled,29,2017
462197,NYCIK,2017-07-18,25,Cancelled,29,2017
462227,NYCIK,2017-07-20,23,Confirmed,29,2017
462878,SFODR,2017-07-18,79,Confirmed,29,2017
462881,SFODR,2017-07-17,107,Cancelled,29,2017
462899,SFODR,2017-07-21,47,Cancelled,29,2017
463047,SFODR,2017-07-12,36,Cancelled,28,2017
463069,SFODR,2017-07-13,52,Cancelled,28,2017
463505,NYCIK,2017-07-07,16,Cancelled,27,2017
463602,LAXWP,2017-07-21,21,Confirmed,29,2017
463605,LAXWP,2017-07-20,19,Confirmed,29,2017
463631,LAXWP,2017-07-11,18,Cancelled,28,2017
463634,LAXWP,2017-07-16,15,Cancelled,28,2017
463680,LAXWP,2017-07-04,21,Cancelled,27,2017
463681,LAXWP,2017-07-02,17,Cancelled,26,2017
464413,MIASS,2017-07-23,3,Confirmed,29,2017
464547,SFODR,2017-07-22,50,Cancelled,29,2017
464557,SFODR,2017-07-11,37,Cancelled,28,2017
464558,SFODR,2017-07-10,39,Cancelled,28,2017
464562,SFODR,2017-07-18,79,Cancelled,29,2017
464620,SFODR,2017-07-07,32,Cancelled,27,2017
465220,NYCIK,2017-07-20,23,Cancelled,29,2017
465296,LAXWP,2017-07-22,20,Cancelled,29,2017
465297,LAXWP,2017-07-22,20,Confirmed,29,2017
465300,LAXWP,2017-07-21,21,Cancelled,29,2017
465324,LAXWP,2017-07-17,12,Cancelled,29,2017
466135,SFODR,2017-07-21,47,Confirmed,29,2017
466725,NYCIK,2017-07-23,15,Confirmed,29,2017
466727,NYCIK,2017-07-23,15,Cancelled,29,2017
466728,NYCIK,2017-07-22,12,Confirmed,29,2017
466731,NYCIK,2017-07-22,12,Cancelled,29,2017
466789,LAXWP,2016-11-15,9,Cancelled,46,2016
466790,LAXWP,2017-07-23,17,Cancelled,29,2017
466792,LAXWP,2017-07-23,17,Confirmed,29,2017
466945,NYCIK,2016-11-23,6,Cancelled,47,2016
467394,SFODR,2017-07-24,62,Confirmed,30,2017
467454,SFODR,2017-07-20,53,Confirmed,29,2017
467820,LAXWP,2017-07-10,10,Cancelled,28,2017
467986,NYCIK,2017-07-21,26,Confirmed,29,2017
467989,NYCIK,2017-07-21,26,Cancelled,29,2017
468422,SFODR,2017-07-23,46,Confirmed,29,2017
468479,SFODR,2017-07-20,53,Cancelled,29,2017
468495,MIASS,2017-06-24,19,Cancelled,25,2017
468795,LAXWP,2017-07-20,19,Cancelled,29,2017
468810,LAXWP,2017-07-25,16,Cancelled,30,2017
468999,NYCIK,2017-07-25,16,Confirmed,30,2017
469482,MIASS,2017-04-28,15,Cancelled,17,2017
469508,MIASS,2017-07-26,8,Confirmed,30,2017
469535,MIASS,2017-06-27,27,Confirmed,26,2017
469536,MIASS,2017-06-30,11,Cancelled,26,2017
469825,NYCIK,2017-07-26,9,Cancelled,30,2017
469853,LAXWP,2017-07-26,27,Confirmed,30,2017
470134,SFODR,2017-07-27,139,Cancelled,30,2017
470137,SFODR,2017-07-22,50,Confirmed,29,2017
470141,SFODR,2017-07-25,45,Confirmed,30,2017
470538,MIASS,2017-06-29,25,Cancelled,26,2017
470903,LAXWP,2017-07-27,16,Confirmed,30,2017
470912,NYCIK,2017-07-27,30,Cancelled,30,2017
470913,NYCIK,2017-07-27,30,Confirmed,30,2017
471016,NYCIK,2017-07-26,9,Confirmed,30,2017
471105,NYCIK,2017-07-24,20,Confirmed,30,2017
471107,NYCIK,2017-07-24,20,Cancelled,30,2017
471784,SFODR,2017-07-28,26,Confirmed,30,2017
471785,SFODR,2017-07-28,26,Cancelled,30,2017
471787,SFODR,2017-07-26,222,Confirmed,30,2017
471795,SFODR,2017-07-23,46,Cancelled,29,2017
472343,NYCIK,2017-07-25,16,Cancelled,30,2017
472428,LAXWP,2017-07-24,13,Cancelled,30,2017
472429,LAXWP,2017-07-28,33,Confirmed,30,2017
472442,LAXWP,2017-07-26,27,Cancelled,30,2017
473094,MIASS,2017-06-13,6,Confirmed,24,2017
473095,MIASS,2017-06-07,4,Confirmed,23,2017
473316,SFODR,2017-07-29,28,Confirmed,30,2017
473848,NYCIK,2017-07-29,14,Cancelled,30,2017
473978,LAXWP,2017-07-29,26,Confirmed,30,2017
473982,LAXWP,2017-07-19,14,Cancelled,29,2017
474332,SFODR,2017-07-25,45,Cancelled,30,2017
474335,SFODR,2017-07-24,62,Cancelled,30,2017
474609,MIASS,2017-07-24,8,Confirmed,30,2017
474610,MIASS,2017-07-21,9,Cancelled,29,2017
474611,MIASS,2017-07-20,5,Confirmed,29,2017
474612,MIASS,2017-07-20,5,Cancelled,29,2017
474616,MIASS,2017-06-28,22,Cancelled,26,2017
474792,SFODR,2017-07-26,222,Cancelled,30,2017
474903,LAXWP,2017-07-30,37,Confirmed,30,2017
475516,NYCIK,2017-07-28,15,Confirmed,30,2017
475518,NYCIK,2017-07-29,14,Confirmed,30,2017
475900,MIASS,2017-06-27,27,Cancelled,26,2017
475905,MIASS,2017-07-01,5,Cancelled,26,2017
475928,MIASS,2017-05-01,5,Cancelled,18,2017
476046,SFODR,2017-07-27,139,Confirmed,30,2017
476049,SFODR,2017-07-30,38,Confirmed,30,2017
476050,SFODR,2017-07-31,38,Cancelled,31,2017
476051,SFODR,2017-07-31,38,Confirmed,31,2017
476093,MIASS,2017-06-05,4,Confirmed,23,2017
476436,LAXWP,2017-07-31,26,Confirmed,31,2017
476646,NYCIK,2017-07-30,10,Confirmed,30,2017
476648,NYCIK,2017-07-31,20,Confirmed,31,2017
477013,MIASS,2017-07-24,8,Cancelled,30,2017
477014,MIASS,2017-07-31,7,Confirmed,31,2017
477015,MIASS,2017-08-01,6,Confirmed,31,2017
477518,LAXWP,2017-08-01,32,Cancelled,31,2017
477520,LAXWP,2017-08-01,32,Confirmed,31,2017
477717,NYCIK,2017-07-30,10,Cancelled,30,2017
477718,NYCIK,2017-08-01,30,Confirmed,31,2017
478057,SFODR,2017-07-29,28,Cancelled,30,2017
478249,SFODR,2017-08-02,45,Confirmed,31,2017
478869,LAXWP,2017-08-02,28,Confirmed,31,2017
478876,NYCIK,2017-08-02,28,Confirmed,31,2017
478918,SFODR,2017-08-03,39,Cancelled,31,2017
478919,SFODR,2017-08-03,39,Confirmed,31,2017
479875,LAXWP,2017-08-03,44,Confirmed,31,2017
479879,LAXWP,2017-08-02,28,Cancelled,31,2017
479946,NYCIK,2017-08-01,30,Cancelled,31,2017
479947,NYCIK,2017-07-31,20,Cancelled,31,2017
480148,NYCIK,2017-08-03,25,Confirmed,31,2017
480150,NYCIK,2017-08-03,25,Cancelled,31,2017
480373,SFODR,2017-08-04,37,Confirmed,31,2017
480593,MIASS,2017-07-13,6,Confirmed,28,2017
480634,MIASS,2017-05-17,5,Cancelled,20,2017
480666,MIASS,2017-07-27,9,Confirmed,30,2017
480667,MIASS,2017-07-02,5,Confirmed,26,2017
480671,MIASS,2017-06-26,17,Cancelled,26,2017
480782,SFODR,2017-08-01,33,Confirmed,31,2017
480899,MIASS,2017-08-04,33,Confirmed,31,2017
481362,NYCIK,2017-08-04,26,Confirmed,31,2017
481364,NYCIK,2017-08-04,26,Cancelled,31,2017
481456,LAXWP,2017-07-27,16,Cancelled,30,2017
481460,LAXWP,2017-07-24,13,Confirmed,30,2017
481475,LAXWP,2017-07-29,26,Cancelled,30,2017
481494,LAXWP,2017-07-30,37,Cancelled,30,2017
481529,LAXWP,2017-08-05,19,Confirmed,31,2017
481530,LAXWP,2017-08-04,22,Cancelled,31,2017
481534,LAXWP,2017-08-04,22,Confirmed,31,2017
481539,LAXWP,2017-08-03,44,Cancelled,31,2017
481544,LAXWP,2016-09-07,6,Cancelled,36,2016
481853,SFODR,2017-08-05,28,Cancelled,31,2017
481854,SFODR,2017-08-05,28,Confirmed,31,2017
482166,MIASS,2017-07-31,7,Cancelled,31,2017
482193,MIASS,2017-07-06,1,Cancelled,27,2017
482208,MIASS,2017-08-05,26,Confirmed,31,2017
482216,MIASS,2017-08-03,11,Confirmed,31,2017
483002,NYCIK,2017-08-05,9,Confirmed,31,2017
483084,LAXWP,2017-07-31,26,Cancelled,31,2017
483392,SFODR,2017-08-06,50,Cancelled,31,2017
483752,MIASS,2017-07-19,2,Confirmed,29,2017
483764,MIASS,2017-07-30,7,Confirmed,30,2017
483766,MIASS,2017-07-22,6,Confirmed,29,2017
483767,MIASS,2017-07-21,9,Confirmed,29,2017
483930,SFODR,2017-08-02,45,Cancelled,31,2017
484388,LAXWP,2017-08-06,22,Cancelled,31,2017
484412,LAXWP,2017-08-06,22,Confirmed,31,2017
484710,SFODR,2017-08-07,41,Confirmed,32,2017
484773,SFODR,2017-08-01,33,Cancelled,31,2017
485018,MIASS,2017-07-15,1,Confirmed,28,2017
485193,MIASS,2017-06-05,4,Cancelled,23,2017
485228,MIASS,2017-08-02,5,Cancelled,31,2017
485663,NYCIK,2017-08-06,20,Cancelled,31,2017
485734,LAXWP,2017-08-07,31,Confirmed,32,2017
485803,SFODR,2017-08-08,31,Cancelled,32,2017
486131,MIASS,2017-07-30,7,Cancelled,30,2017
486132,MIASS,2017-07-25,4,Confirmed,30,2017
486295,MIASS,2017-06-02,4,Cancelled,22,2017
486864,NYCIK,2017-08-02,28,Cancelled,31,2017
486879,NYCIK,2017-08-05,9,Cancelled,31,2017
486881,NYCIK,2017-08-08,35,Confirmed,32,2017
486914,SFODR,2017-08-09,27,Cancelled,32,2017
486916,SFODR,2017-08-09,27,Confirmed,32,2017
487468,MIASS,2017-08-09,11,Confirmed,32,2017
487818,LAXWP,2017-08-09,32,Confirmed,32,2017
487828,LAXWP,2017-08-07,31,Cancelled,32,2017
487926,NYCIK,2017-08-06,20,Confirmed,31,2017
487931,NYCIK,2017-08-07,32,Confirmed,32,2017
487932,NYCIK,2017-08-07,32,Cancelled,32,2017
488070,SFODR,2017-08-10,28,Confirmed,32,2017
488077,SFODR,2017-08-08,31,Confirmed,32,2017
488410,MIASS,2017-07-17,7,Cancelled,29,2017
488415,MIASS,2017-07-13,6,Cancelled,28,2017
488474,MIASS,2017-07-05,7,Cancelled,27,2017
488475,MIASS,2017-07-03,2,Confirmed,27,2017
488683,MIASS,2017-08-06,32,Confirmed,31,2017
488694,MIASS,2017-08-08,32,Cancelled,32,2017
488696,MIASS,2017-08-07,37,Confirmed,32,2017
488702,MIASS,2017-08-10,10,Cancelled,32,2017
489246,LAXWP,2017-08-10,20,Cancelled,32,2017
489247,LAXWP,2017-08-10,20,Confirmed,32,2017
489385,NYCIK,2017-08-09,27,Confirmed,32,2017
489395,NYCIK,2017-08-09,27,Cancelled,32,2017
489401,NYCIK,2017-08-10,18,Confirmed,32,2017
489402,NYCIK,2017-08-10,18,Cancelled,32,2017
489571,SFODR,2017-08-11,30,Cancelled,32,2017
489606,SFODR,2017-08-06,50,Confirmed,31,2017
489947,MIASS,2017-08-04,33,Cancelled,31,2017
490826,NYCIK,2017-08-08,35,Cancelled,32,2017
490868,LAXWP,2017-08-09,32,Cancelled,32,2017
490869,LAXWP,2017-08-08,16,Confirmed,32,2017
490929,LAXWP,2017-08-05,19,Cancelled,31,2017
491279,SFODR,2017-08-12,31,Confirmed,32,2017
491281,SFODR,2017-08-11,30,Confirmed,32,2017
491303,SFODR,2017-08-12,31,Cancelled,32,2017
491616,MIASS,2017-07-11,5,Cancelled,28,2017
491632,MIASS,2017-07-07,6,Cancelled,27,2017
491836,SFODR,2017-07-30,38,Cancelled,30,2017
492527,NYCIK,2017-07-28,15,Cancelled,30,2017
492637,LAXWP,2017-07-28,33,Cancelled,30,2017
492703,LAXWP,2017-08-12,13,Confirmed,32,2017
492704,LAXWP,2017-08-11,14,Cancelled,32,2017
492705,LAXWP,2017-08-11,14,Confirmed,32,2017
492712,LAXWP,2017-08-08,16,Cancelled,32,2017
492968,SFODR,2017-08-04,37,Cancelled,31,2017
493068,SFODR,2017-08-13,37,Cancelled,32,2017
493069,SFODR,2017-08-13,37,Confirmed,32,2017
494192,NYCIK,2017-08-11,15,Cancelled,32,2017
494208,NYCIK,2017-08-13,14,Cancelled,32,2017
494209,NYCIK,2017-08-12,8,Confirmed,32,2017
494364,SFODR,2017-08-07,41,Cancelled,32,2017
495128,LAXWP,2017-06-29,9,Cancelled,26,2017
495153,LAXWP,2017-08-14,20,Confirmed,33,2017
495156,LAXWP,2017-08-13,27,Confirmed,32,2017
495360,NYCIK,2017-08-14,31,Confirmed,33,2017
495362,NYCIK,2017-08-11,15,Confirmed,32,2017
495694,MIASS,2017-07-09,4,Cancelled,27,2017
495877,MIASS,2017-08-08,32,Confirmed,32,2017
495893,MIASS,2017-02-22,6,Confirmed,8,2017
496468,NYCIK,2017-08-15,23,Cancelled,33,2017
496469,NYCIK,2017-08-15,23,Confirmed,33,2017
496617,SFODR,2017-08-16,22,Confirmed,33,2017
496851,MIASS,2017-07-10,6,Confirmed,28,2017
497413,LAXWP,2017-08-16,18,Confirmed,33,2017
497415,LAXWP,2017-08-15,12,Confirmed,33,2017
497418,LAXWP,2017-08-14,20,Cancelled,33,2017
497424,LAXWP,2017-08-12,13,Cancelled,32,2017
497587,NYCIK,2017-08-16,8,Cancelled,33,2017
497588,NYCIK,2017-08-16,8,Confirmed,33,2017
497661,SFODR,2017-08-15,18,Confirmed,33,2017
497672,SFODR,2017-08-14,26,Confirmed,33,2017
498906,NYCIK,2017-08-17,10,Confirmed,33,2017
498911,NYCIK,2017-08-14,31,Cancelled,33,2017
498914,NYCIK,2017-08-12,8,Cancelled,32,2017
498945,NYCIK,2017-06-28,17,Cancelled,26,2017
499496,MIASS,2017-07-11,5,Confirmed,28,2017
499503,MIASS,2017-07-17,7,Confirmed,29,2017
500300,LAXWP,2017-08-13,27,Cancelled,32,2017
500316,LAXWP,2017-08-19,14,Confirmed,33,2017
500317,LAXWP,2017-08-18,9,Confirmed,33,2017
500318,LAXWP,2017-08-17,18,Confirmed,33,2017
500333,NYCIK,2017-08-19,8,Confirmed,33,2017
500334,NYCIK,2017-08-18,16,Confirmed,33,2017
500755,SFODR,2017-08-19,15,Confirmed,33,2017
500756,SFODR,2017-08-19,15,Cancelled,33,2017
502145,LAXWP,2017-08-20,12,Confirmed,33,2017
502636,SFODR,2017-08-20,21,Confirmed,33,2017
503285,MIASS,2017-08-12,7,Cancelled,32,2017
503298,MIASS,2017-08-07,37,Cancelled,32,2017
503947,NYCIK,2017-08-18,16,Cancelled,33,2017
504384,SFODR,2017-08-14,26,Cancelled,33,2017
504497,MIASS,2017-07-08,4,Confirmed,27,2017
504506,MIASS,2017-06-12,8,Cancelled,24,2017
504592,MIASS,2017-08-21,2,Cancelled,34,2017
505329,LAXWP,2017-08-21,11,Confirmed,34,2017
505335,LAXWP,2017-08-17,18,Cancelled,33,2017
505652,SFODR,2017-08-22,25,Confirmed,34,2017
505655,SFODR,2017-08-21,26,Confirmed,34,2017
505658,SFODR,2017-08-18,22,Confirmed,33,2017
505763,MIASS,2017-07-18,16,Cancelled,29,2017
506598,LAXWP,2017-08-22,20,Confirmed,34,2017
506605,LAXWP,2017-08-23,17,Confirmed,34,2017
506663,SFODR,2017-08-23,49,Confirmed,34,2017
506667,SFODR,2017-08-23,49,Cancelled,34,2017
507664,NYCIK,2017-08-23,22,Confirmed,34,2017
507665,NYCIK,2017-08-22,25,Confirmed,34,2017
507669,NYCIK,2017-08-23,22,Cancelled,34,2017
507672,NYCIK,2017-08-21,15,Cancelled,34,2017
507735,LAXWP,2017-08-19,14,Cancelled,33,2017
507793,SFODR,2017-08-17,21,Confirmed,33,2017
507806,SFODR,2017-08-24,31,Cancelled,34,2017
508982,LAXWP,2017-08-24,21,Confirmed,34,2017
508994,LAXWP,2017-08-20,12,Cancelled,33,2017
509085,SFODR,2017-08-15,18,Cancelled,33,2017
509220,SFODR,2017-08-25,25,Confirmed,34,2017
509221,SFODR,2017-08-24,31,Confirmed,34,2017
509228,SFODR,2017-08-21,26,Cancelled,34,2017
509533,MIASS,2017-08-25,10,Confirmed,34,2017
509547,MIASS,2017-07-26,8,Cancelled,30,2017
509549,MIASS,2017-07-04,4,Cancelled,27,2017
510274,LAXWP,2017-07-25,16,Confirmed,30,2017
510280,LAXWP,2017-08-25,15,Confirmed,34,2017
510346,LAXWP,2017-08-16,18,Cancelled,33,2017
510583,NYCIK,2017-08-25,14,Confirmed,34,2017
510584,NYCIK,2017-08-24,17,Cancelled,34,2017
510585,NYCIK,2017-08-24,17,Confirmed,34,2017
510588,NYCIK,2017-08-22,25,Cancelled,34,2017
510604,NYCIK,2017-08-21,15,Confirmed,34,2017
510666,NYCIK,2017-08-17,10,Cancelled,33,2017
510832,SFODR,2017-08-22,25,Cancelled,34,2017
510835,SFODR,2017-08-26,27,Confirmed,34,2017
510844,SFODR,2017-08-18,22,Cancelled,33,2017
511167,MIASS,2017-07-28,2,Confirmed,30,2017
511935,LAXWP,2017-08-26,11,Confirmed,34,2017
511936,LAXWP,2017-08-27,14,Confirmed,34,2017
512259,NYCIK,2017-08-26,11,Confirmed,34,2017
512324,NYCIK,2017-08-20,10,Confirmed,33,2017
512325,NYCIK,2017-08-20,10,Cancelled,33,2017
512398,SFODR,2017-08-27,24,Cancelled,34,2017
512412,SFODR,2017-08-27,24,Confirmed,34,2017
512903,MIASS,2017-08-11,7,Cancelled,32,2017
512921,MIASS,2017-08-14,10,Cancelled,33,2017
512930,MIASS,2017-08-19,9,Confirmed,33,2017
512936,MIASS,2017-08-27,12,Confirmed,34,2017
513360,LAXWP,2017-06-02,8,Cancelled,22,2017
513566,LAXWP,2017-08-15,12,Cancelled,33,2017
513572,LAXWP,2017-08-24,21,Cancelled,34,2017
513578,LAXWP,2017-08-21,11,Cancelled,34,2017
513688,SFODR,2017-08-28,24,Confirmed,35,2017
514612,NYCIK,2017-08-28,13,Confirmed,35,2017
514793,SFODR,2017-08-17,21,Cancelled,33,2017
515125,MIASS,2017-07-25,4,Cancelled,30,2017
515191,MIASS,2017-08-05,26,Cancelled,31,2017
515202,MIASS,2017-08-28,5,Confirmed,35,2017
515727,LAXWP,2017-08-28,14,Confirmed,35,2017
515728,LAXWP,2017-08-29,21,Confirmed,35,2017
516202,MIASS,2017-08-30,7,Confirmed,35,2017
516554,LAXWP,2017-08-30,14,Confirmed,35,2017
516737,NYCIK,2017-08-30,21,Confirmed,35,2017
516739,NYCIK,2017-08-25,14,Cancelled,34,2017
516762,SFODR,2017-08-30,19,Confirmed,35,2017
516763,SFODR,2017-08-31,22,Confirmed,35,2017
517246,MIASS,2017-08-31,8,Confirmed,35,2017
517250,MIASS,2017-08-29,9,Confirmed,35,2017
517253,MIASS,2017-08-20,11,Confirmed,33,2017
517582,LAXWP,2017-08-31,16,Confirmed,35,2017
517786,NYCIK,2017-08-29,14,Confirmed,35,2017
517788,NYCIK,2017-08-30,21,Cancelled,35,2017
517790,NYCIK,2017-08-31,10,Confirmed,35,2017
517792,NYCIK,2017-08-31,10,Cancelled,35,2017
517954,SFODR,2017-09-01,20,Confirmed,35,2017
518301,MIASS,2017-09-01,6,Confirmed,35,2017
518972,NYCIK,2017-09-01,14,Confirmed,35,2017
519062,LAXWP,2017-09-01,25,Cancelled,35,2017
519063,LAXWP,2017-09-01,25,Confirmed,35,2017
519122,LAXWP,2017-08-26,11,Cancelled,34,2017
519123,LAXWP,2017-08-25,15,Cancelled,34,2017
519125,LAXWP,2017-08-22,20,Cancelled,34,2017
519445,SFODR,2017-09-02,21,Confirmed,35,2017
519517,SFODR,2017-08-10,28,Cancelled,32,2017
519820,MIASS,2017-08-06,32,Cancelled,31,2017
519841,MIASS,2017-07-27,9,Cancelled,30,2017
519954,LAXWP,2017-09-02,13,Confirmed,35,2017
520777,LAXWP,2017-08-28,14,Cancelled,35,2017
521159,SFODR,2017-08-29,34,Confirmed,35,2017
521161,SFODR,2017-08-29,34,Cancelled,35,2017
521534,MIASS,2017-09-03,10,Cancelled,35,2017
522291,NYCIK,2017-09-03,15,Confirmed,35,2017
522293,NYCIK,2017-09-02,8,Cancelled,35,2017
522294,NYCIK,2017-09-02,8,Confirmed,35,2017
522309,NYCIK,2017-09-01,14,Cancelled,35,2017
522355,NYCIK,2017-08-29,14,Cancelled,35,2017
522457,LAXWP,2017-09-03,10,Confirmed,35,2017
522801,SFODR,2017-08-16,22,Cancelled,33,2017
522818,SFODR,2017-09-04,37,Confirmed,36,2017
522821,SFODR,2017-09-03,41,Confirmed,35,2017
523167,SFODR,2017-04-01,10,Cancelled,13,2017
523879,NYCIK,2017-08-19,8,Cancelled,33,2017
523909,NYCIK,2017-09-03,15,Cancelled,35,2017
524027,SFODR,2017-09-05,36,Confirmed,36,2017
524246,MIASS,2017-09-03,10,Confirmed,35,2017
524250,MIASS,2017-08-24,4,Confirmed,34,2017
524856,LAXWP,2017-09-05,11,Confirmed,36,2017
524857,LAXWP,2017-09-04,13,Confirmed,36,2017
525023,NYCIK,2017-09-05,18,Confirmed,36,2017
525155,SFODR,2017-09-01,20,Cancelled,35,2017
525204,SFODR,2017-09-06,30,Confirmed,36,2017
525205,SFODR,2017-09-06,30,Cancelled,36,2017
525423,MIASS,2017-05-12,3,Cancelled,19,2017
525434,MIASS,2017-08-16,5,Cancelled,33,2017
525457,MIASS,2017-08-09,11,Cancelled,32,2017
526059,LAXWP,2017-08-30,14,Cancelled,35,2017
526063,LAXWP,2017-08-23,17,Cancelled,34,2017
526222,NYCIK,2017-09-06,13,Confirmed,36,2017
526225,NYCIK,2017-09-06,13,Cancelled,36,2017
526397,SFODR,2017-09-05,36,Cancelled,36,2017
526656,MIASS,2017-08-27,12,Cancelled,34,2017
527356,LAXWP,2017-08-27,14,Cancelled,34,2017
527400,NYCIK,2017-03-30,2,Confirmed,13,2017
527480,LAXWP,2017-08-29,21,Cancelled,35,2017
527505,LAXWP,2017-08-31,16,Cancelled,35,2017
527790,SFODR,2017-09-08,29,Confirmed,36,2017
527795,SFODR,2017-09-02,21,Cancelled,35,2017
527858,SFODR,2017-08-26,27,Cancelled,34,2017
528090,MIASS,2017-08-19,9,Cancelled,33,2017
528978,NYCIK,2017-09-07,12,Confirmed,36,2017
529051,LAXWP,2017-09-08,8,Confirmed,36,2017
529052,LAXWP,2017-09-08,8,Cancelled,36,2017
529053,LAXWP,2017-09-06,9,Confirmed,36,2017
529438,SFODR,2017-08-31,22,Cancelled,35,2017
529736,MIASS,2017-08-30,7,Cancelled,35,2017
529739,MIASS,2017-08-18,3,Cancelled,33,2017
529741,MIASS,2017-08-17,6,Cancelled,33,2017
529754,MIASS,2017-05-20,11,Cancelled,20,2017
529812,MIASS,2017-08-03,11,Cancelled,31,2017
530005,SFODR,2017-09-07,39,Confirmed,36,2017
530016,SFODR,2017-09-04,37,Cancelled,36,2017
530611,NYCIK,2017-09-09,5,Confirmed,36,2017
530713,LAXWP,2017-09-09,10,Cancelled,36,2017
531314,SFODR,2017-09-11,120,Confirmed,37,2017
531465,SFODR,2017-09-10,189,Confirmed,36,2017
531927,NYCIK,2017-09-10,12,Confirmed,36,2017
531929,NYCIK,2017-09-10,12,Cancelled,36,2017
531930,NYCIK,2017-09-08,2,Confirmed,36,2017
531934,NYCIK,2017-08-27,12,Confirmed,34,2017
532041,LAXWP,2017-09-04,13,Cancelled,36,2017
532071,LAXWP,2017-09-09,10,Confirmed,36,2017
532294,SFODR,2017-09-09,82,Confirmed,36,2017
532493,MIASS,2017-08-01,6,Cancelled,31,2017
532913,LAXWP,2017-09-07,8,Confirmed,36,2017
532924,NYCIK,2017-09-09,5,Cancelled,36,2017
532926,NYCIK,2017-09-11,10,Cancelled,37,2017
