,Mnemonic Code,Day of Confirmation Date,Bookings,Booking Status,Week_Number,year
93579,LAXWP,2016-06-21,8,Confirmed,25,2016
93591,LAXWP,2016-06-20,9,Confirmed,25,2016
93899,MIASS,2016-06-11,10,Cancelled,23,2016
94006,SFODR,2016-06-15,8,Confirmed,24,2016
94010,SFODR,2016-06-21,3,Confirmed,25,2016
94059,MIASS,2016-02-05,5,Cancelled,5,2016
94322,NYCIK,2016-03-06,4,Cancelled,9,2016
94325,NYCIK,2016-05-07,1,Confirmed,18,2016
94357,LAXWP,2016-06-22,8,Confirmed,25,2016
94358,LAXWP,2016-06-23,14,Confirmed,25,2016
94383,NYCIK,2016-06-09,13,Cancelled,23,2016
94387,NYCIK,2016-06-20,6,Confirmed,25,2016
94388,NYCIK,2016-06-22,1,Confirmed,25,2016
94393,LAXWP,2016-05-01,2,Cancelled,17,2016
94824,MIASS,2016-02-12,4,Cancelled,6,2016
94927,SFODR,2016-06-05,5,Cancelled,22,2016
94943,SFODR,2016-06-17,1,Cancelled,24,2016
95432,NYCIK,2016-06-24,5,Confirmed,25,2016
95447,LAXWP,2016-06-05,2,Cancelled,22,2016
95888,MIASS,2016-06-25,2,Confirmed,25,2016
95889,MIASS,2016-06-24,7,Confirmed,25,2016
95891,MIASS,2016-06-20,7,Cancelled,25,2016
95892,MIASS,2016-06-14,9,Cancelled,24,2016
95940,MIASS,2016-06-09,9,Confirmed,23,2016
96056,SFODR,2016-06-18,7,Confirmed,24,2016
96544,LAXWP,2016-06-24,6,Confirmed,25,2016
96545,LAXWP,2016-06-21,8,Cancelled,25,2016
96546,LAXWP,2016-06-25,8,Confirmed,25,2016
96554,LAXWP,2016-06-16,9,Cancelled,24,2016
96578,NYCIK,2016-06-23,6,Confirmed,25,2016
96584,NYCIK,2016-06-24,5,Cancelled,25,2016
96598,LAXWP,2016-05-30,2,Confirmed,22,2016
96994,MIASS,2016-06-26,15,Confirmed,25,2016
97490,NYCIK,2016-06-22,9,Cancelled,25,2016
97517,LAXWP,2016-06-26,10,Confirmed,25,2016
97539,LAXWP,2016-06-26,7,Cancelled,25,2016
97847,MIASS,2016-06-18,3,Confirmed,24,2016
97885,MIASS,2016-05-28,3,Confirmed,21,2016
97945,SFODR,2016-06-09,5,Cancelled,23,2016
97950,SFODR,2016-06-22,6,Confirmed,25,2016
97952,SFODR,2016-06-27,14,Confirmed,26,2016
98281,LAXWP,2016-06-27,6,Confirmed,26,2016
98464,SFODR,2016-03-20,4,Confirmed,11,2016
98466,SFODR,2016-04-23,3,Cancelled,16,2016
98616,MIASS,2016-06-27,6,Confirmed,26,2016
98636,MIASS,2016-06-26,8,Cancelled,25,2016
98961,NYCIK,2016-06-26,2,Confirmed,25,2016
98962,NYCIK,2016-06-27,2,Confirmed,26,2016
98963,NYCIK,2016-06-28,3,Confirmed,26,2016
99184,SFODR,2016-05-25,5,Cancelled,21,2016
99307,SFODR,2016-06-26,6,Confirmed,25,2016
99333,MIASS,2016-06-19,5,Cancelled,24,2016
99448,MIASS,2016-01-21,1,Confirmed,3,2016
99689,NYCIK,2016-06-12,2,Confirmed,23,2016
99690,NYCIK,2016-06-23,4,Cancelled,25,2016
99891,SFODR,2016-05-14,4,Cancelled,19,2016
100442,NYCIK,2016-03-28,4,Cancelled,13,2016
100450,NYCIK,2016-04-17,1,Cancelled,15,2016
100853,LAXWP,2016-06-09,3,Cancelled,23,2016
100877,LAXWP,2016-07-01,4,Confirmed,26,2016
100879,LAXWP,2016-06-29,8,Confirmed,26,2016
101181,SFODR,2016-05-01,5,Cancelled,17,2016
101295,SFODR,2016-06-08,6,Cancelled,23,2016
101303,SFODR,2016-06-26,15,Cancelled,25,2016
101307,SFODR,2016-05-21,3,Cancelled,20,2016
101309,SFODR,2016-06-19,6,Cancelled,24,2016
101749,NYCIK,2016-04-25,4,Cancelled,17,2016
101752,NYCIK,2016-04-09,5,Cancelled,14,2016
101770,NYCIK,2016-07-01,3,Confirmed,26,2016
102203,LAXWP,2016-07-02,9,Confirmed,26,2016
102213,LAXWP,2016-06-14,6,Cancelled,24,2016
102242,LAXWP,2016-06-13,8,Cancelled,24,2016
102249,NYCIK,2016-07-02,10,Confirmed,26,2016
102250,NYCIK,2016-06-30,4,Confirmed,26,2016
102262,NYCIK,2016-05-20,6,Cancelled,20,2016
102555,MIASS,2016-07-02,3,Confirmed,26,2016
102556,MIASS,2016-07-01,8,Confirmed,26,2016
102557,MIASS,2016-06-30,5,Confirmed,26,2016
102558,MIASS,2016-06-30,15,Cancelled,26,2016
102559,MIASS,2016-06-23,7,Cancelled,25,2016
102748,SFODR,2016-05-31,8,Cancelled,22,2016
102767,SFODR,2016-06-30,11,Cancelled,26,2016
102768,SFODR,2016-06-29,2,Confirmed,26,2016
103786,LAXWP,2016-06-30,4,Confirmed,26,2016
103817,LAXWP,2016-04-19,4,Cancelled,16,2016
103825,LAXWP,2016-01-24,1,Cancelled,3,2016
103829,NYCIK,2016-07-03,6,Confirmed,26,2016
103832,NYCIK,2016-06-30,3,Cancelled,26,2016
103987,MIASS,2016-06-22,8,Cancelled,25,2016
104268,SFODR,2016-07-03,8,Cancelled,26,2016
104269,SFODR,2016-07-02,5,Confirmed,26,2016
104270,SFODR,2016-07-01,10,Confirmed,26,2016
104272,SFODR,2016-06-30,9,Confirmed,26,2016
104318,SFODR,2016-05-10,3,Cancelled,19,2016
104331,SFODR,2016-06-25,7,Confirmed,25,2016
105357,LAXWP,2016-07-04,8,Confirmed,27,2016
105359,LAXWP,2016-07-03,8,Confirmed,26,2016
105503,MIASS,2016-06-22,5,Confirmed,25,2016
105507,MIASS,2016-06-16,6,Cancelled,24,2016
105562,MIASS,2016-07-02,8,Cancelled,26,2016
105752,SFODR,2016-07-04,9,Confirmed,27,2016
105781,SFODR,2016-06-29,9,Cancelled,26,2016
105825,LAXWP,2016-06-28,10,Confirmed,26,2016
106138,LAXWP,2016-06-28,3,Cancelled,26,2016
106334,NYCIK,2016-07-02,4,Cancelled,26,2016
106779,MIASS,2016-06-29,6,Confirmed,26,2016
106784,MIASS,2016-07-05,8,Confirmed,27,2016
107013,SFODR,2016-06-28,11,Confirmed,26,2016
107018,SFODR,2016-07-05,10,Confirmed,27,2016
107280,NYCIK,2016-05-15,2,Confirmed,19,2016
107774,MIASS,2016-06-24,3,Cancelled,25,2016
107780,MIASS,2016-07-04,10,Confirmed,27,2016
107799,MIASS,2016-06-21,10,Cancelled,25,2016
107998,SFODR,2016-07-06,9,Cancelled,27,2016
108820,MIASS,2016-05-18,2,Cancelled,20,2016
108909,SFODR,2016-02-13,1,Cancelled,6,2016
109001,SFODR,2016-06-24,6,Confirmed,25,2016
109007,SFODR,2016-07-07,6,Cancelled,27,2016
109311,NYCIK,2016-06-29,10,Confirmed,26,2016
109316,NYCIK,2016-07-07,7,Confirmed,27,2016
109325,NYCIK,2016-06-29,5,Cancelled,26,2016
109368,LAXWP,2016-07-07,12,Confirmed,27,2016
109832,MIASS,2016-05-23,1,Cancelled,21,2016
109836,MIASS,2016-07-04,10,Cancelled,27,2016
109837,MIASS,2016-07-03,7,Cancelled,26,2016
109846,MIASS,2016-06-17,9,Cancelled,24,2016
109871,MIASS,2016-07-08,9,Confirmed,27,2016
110105,SFODR,2016-07-06,16,Confirmed,27,2016
110109,SFODR,2016-06-23,8,Confirmed,25,2016
110511,LAXWP,2016-07-08,7,Cancelled,27,2016
110512,LAXWP,2016-07-08,11,Confirmed,27,2016
110538,LAXWP,2016-06-27,15,Cancelled,26,2016
110543,LAXWP,2016-06-20,6,Cancelled,25,2016
110559,LAXWP,2016-07-06,10,Confirmed,27,2016
110562,LAXWP,2016-07-04,8,Cancelled,27,2016
110565,LAXWP,2016-07-02,5,Cancelled,26,2016
110567,LAXWP,2016-06-30,5,Cancelled,26,2016
111079,MIASS,2016-02-07,2,Confirmed,5,2016
111245,SFODR,2016-07-08,5,Confirmed,27,2016
111312,SFODR,2016-05-03,4,Cancelled,18,2016
111709,LAXWP,2016-07-09,13,Confirmed,27,2016
111724,NYCIK,2016-07-08,6,Confirmed,27,2016
112151,MIASS,2016-06-01,1,Confirmed,22,2016
112162,MIASS,2016-06-20,4,Confirmed,25,2016
112164,MIASS,2016-06-29,7,Cancelled,26,2016
112230,MIASS,2016-07-07,4,Confirmed,27,2016
112231,MIASS,2016-07-09,8,Confirmed,27,2016
112352,SFODR,2016-06-02,7,Cancelled,22,2016
112618,NYCIK,2016-07-06,3,Confirmed,27,2016
112619,NYCIK,2016-07-09,4,Confirmed,27,2016
112648,NYCIK,2016-04-10,8,Confirmed,14,2016
112665,NYCIK,2016-06-28,3,Cancelled,26,2016
112694,LAXWP,2016-07-10,10,Confirmed,27,2016
113036,MIASS,2016-07-10,11,Confirmed,27,2016
113038,MIASS,2016-07-11,14,Confirmed,28,2016
113148,SFODR,2016-07-09,5,Confirmed,27,2016
113172,SFODR,2016-02-09,2,Confirmed,6,2016
113173,SFODR,2016-02-09,3,Cancelled,6,2016
113431,NYCIK,2016-07-11,9,Confirmed,28,2016
113438,NYCIK,2016-07-05,7,Cancelled,27,2016
113449,NYCIK,2016-05-11,2,Cancelled,19,2016
113831,MIASS,2016-07-01,5,Cancelled,26,2016
113931,SFODR,2016-07-07,12,Confirmed,27,2016
113956,SFODR,2016-07-12,8,Confirmed,28,2016
114181,NYCIK,2016-07-03,4,Cancelled,26,2016
114576,MIASS,2016-07-12,12,Confirmed,28,2016
114578,MIASS,2016-07-13,8,Confirmed,28,2016
114643,SFODR,2016-06-24,9,Cancelled,25,2016
114645,SFODR,2016-07-02,8,Cancelled,26,2016
114647,SFODR,2016-07-13,13,Confirmed,28,2016
114975,LAXWP,2016-07-11,6,Confirmed,28,2016
114976,LAXWP,2016-07-13,11,Confirmed,28,2016
114981,NYCIK,2016-07-13,7,Confirmed,28,2016
114982,NYCIK,2016-07-12,2,Confirmed,28,2016
115003,NYCIK,2016-07-05,5,Confirmed,27,2016
115238,LAXWP,2016-07-12,7,Cancelled,28,2016
115240,LAXWP,2016-07-14,13,Confirmed,28,2016
115332,MIASS,2016-07-14,12,Confirmed,28,2016
115517,SFODR,2016-07-10,3,Cancelled,27,2016
115797,NYCIK,2016-07-10,3,Confirmed,27,2016
115799,NYCIK,2016-07-12,8,Cancelled,28,2016
115801,NYCIK,2016-07-14,11,Confirmed,28,2016
115823,NYCIK,2016-07-01,3,Cancelled,26,2016
116133,LAXWP,2016-07-07,8,Cancelled,27,2016
116156,LAXWP,2016-07-15,20,Confirmed,28,2016
116161,LAXWP,2016-07-15,12,Cancelled,28,2016
116304,MIASS,2016-06-25,5,Cancelled,25,2016
116483,SFODR,2016-06-14,10,Cancelled,24,2016
116695,LAXWP,2016-06-23,1,Cancelled,25,2016
116879,NYCIK,2016-05-22,3,Confirmed,20,2016
117274,LAXWP,2016-07-16,10,Confirmed,28,2016
117277,LAXWP,2016-07-09,7,Cancelled,27,2016
117293,LAXWP,2016-07-12,4,Confirmed,28,2016
117300,LAXWP,2016-07-14,7,Cancelled,28,2016
117301,LAXWP,2016-07-16,6,Cancelled,28,2016
117627,SFODR,2016-07-15,10,Confirmed,28,2016
117628,SFODR,2016-07-14,10,Cancelled,28,2016
117630,SFODR,2016-07-08,10,Cancelled,27,2016
117652,SFODR,2016-06-23,2,Cancelled,25,2016
118126,NYCIK,2016-07-17,3,Confirmed,28,2016
118809,SFODR,2016-07-05,9,Cancelled,27,2016
118811,SFODR,2016-07-16,13,Confirmed,28,2016
118812,SFODR,2016-07-17,10,Confirmed,28,2016
119156,NYCIK,2016-03-10,3,Cancelled,10,2016
119179,NYCIK,2016-07-04,2,Confirmed,27,2016
119182,NYCIK,2016-07-11,6,Cancelled,28,2016
119233,LAXWP,2016-07-17,17,Confirmed,28,2016
119289,LAXWP,2016-07-18,16,Confirmed,29,2016
119691,MIASS,2016-06-23,5,Confirmed,25,2016
119695,MIASS,2016-07-06,4,Confirmed,27,2016
119727,MIASS,2016-07-13,12,Cancelled,28,2016
119729,MIASS,2016-07-19,16,Confirmed,29,2016
119899,SFODR,2016-06-28,5,Cancelled,26,2016
120174,NYCIK,2016-07-16,10,Confirmed,28,2016
120182,LAXWP,2016-05-14,4,Cancelled,19,2016
120698,MIASS,2016-07-14,17,Cancelled,28,2016
120701,MIASS,2016-07-15,11,Cancelled,28,2016
120702,MIASS,2016-07-15,15,Confirmed,28,2016
120703,MIASS,2016-07-17,13,Confirmed,28,2016
120704,MIASS,2016-07-18,12,Confirmed,29,2016
120804,SFODR,2016-07-12,8,Cancelled,28,2016
121063,NYCIK,2016-07-18,14,Confirmed,29,2016
121106,LAXWP,2016-07-19,11,Confirmed,29,2016
121142,LAXWP,2016-07-01,2,Cancelled,26,2016
121500,MIASS,2016-07-20,27,Confirmed,29,2016
121521,MIASS,2016-06-21,5,Confirmed,25,2016
121607,SFODR,2016-07-04,9,Cancelled,27,2016
121909,NYCIK,2016-07-08,5,Cancelled,27,2016
121911,NYCIK,2016-07-09,2,Cancelled,27,2016
121915,NYCIK,2016-07-16,4,Cancelled,28,2016
121929,LAXWP,2016-05-10,2,Cancelled,19,2016
121931,NYCIK,2016-07-19,8,Confirmed,29,2016
121933,NYCIK,2016-06-21,3,Cancelled,25,2016
121993,LAXWP,2016-06-29,4,Cancelled,26,2016
122475,MIASS,2016-07-21,20,Confirmed,29,2016
122603,SFODR,2016-07-16,3,Cancelled,28,2016
122605,SFODR,2016-07-21,12,Confirmed,29,2016
122885,NYCIK,2016-05-13,8,Cancelled,19,2016
122944,LAXWP,2016-07-21,29,Confirmed,29,2016
122958,LAXWP,2016-07-22,20,Confirmed,29,2016
122990,LAXWP,2016-07-05,5,Cancelled,27,2016
123296,LAXWP,2016-07-23,16,Confirmed,29,2016
123335,LAXWP,2016-07-20,9,Cancelled,29,2016
123464,MIASS,2016-05-30,1,Confirmed,22,2016
123755,SFODR,2016-07-11,13,Cancelled,28,2016
123756,SFODR,2016-07-11,7,Confirmed,28,2016
123775,SFODR,2016-07-18,5,Cancelled,29,2016
123789,SFODR,2016-07-22,12,Confirmed,29,2016
124223,NYCIK,2016-07-22,4,Confirmed,29,2016
124224,NYCIK,2016-07-21,9,Confirmed,29,2016
124251,NYCIK,2016-07-14,4,Cancelled,28,2016
124276,NYCIK,2016-06-25,1,Cancelled,25,2016
124636,LAXWP,2016-07-24,18,Confirmed,29,2016
124701,LAXWP,2016-07-10,2,Cancelled,27,2016
124713,LAXWP,2016-06-25,4,Cancelled,25,2016
124838,MIASS,2016-06-03,1,Confirmed,22,2016
124888,MIASS,2016-07-12,6,Cancelled,28,2016
124940,MIASS,2016-07-23,9,Confirmed,29,2016
124941,MIASS,2016-07-21,6,Cancelled,29,2016
124943,MIASS,2016-07-22,14,Confirmed,29,2016
125108,SFODR,2016-06-27,6,Cancelled,26,2016
125584,NYCIK,2016-07-23,6,Confirmed,29,2016
125588,NYCIK,2016-07-20,5,Cancelled,29,2016
125599,NYCIK,2016-06-13,4,Confirmed,24,2016
126132,MIASS,2016-07-16,7,Confirmed,28,2016
126135,MIASS,2016-07-24,20,Confirmed,29,2016
126261,SFODR,2016-07-03,5,Confirmed,26,2016
126269,SFODR,2016-07-14,9,Confirmed,28,2016
126653,NYCIK,2016-06-05,4,Confirmed,22,2016
126662,NYCIK,2016-07-20,3,Confirmed,29,2016
126665,NYCIK,2016-07-24,6,Confirmed,29,2016
126696,NYCIK,2016-02-07,2,Cancelled,5,2016
126754,LAXWP,2016-05-22,3,Cancelled,20,2016
127164,MIASS,2016-07-03,4,Confirmed,26,2016
127646,LAXWP,2016-07-21,4,Cancelled,29,2016
127657,LAXWP,2016-07-25,13,Confirmed,30,2016
127660,LAXWP,2016-07-24,12,Cancelled,29,2016
127668,NYCIK,2016-07-25,5,Confirmed,30,2016
128109,MIASS,2016-06-15,6,Confirmed,24,2016
128199,MIASS,2016-07-26,17,Confirmed,30,2016
128236,SFODR,2016-07-26,13,Confirmed,30,2016
128618,NYCIK,2016-05-27,1,Cancelled,21,2016
128639,LAXWP,2016-07-17,9,Cancelled,28,2016
129079,MIASS,2016-07-17,8,Cancelled,28,2016
129080,MIASS,2016-07-18,5,Cancelled,29,2016
129105,MIASS,2016-05-08,3,Cancelled,18,2016
129109,MIASS,2016-06-02,3,Confirmed,22,2016
129150,MIASS,2016-07-27,6,Cancelled,30,2016
129151,MIASS,2016-07-27,12,Confirmed,30,2016
129185,SFODR,2016-07-19,9,Cancelled,29,2016
129230,SFODR,2016-06-13,4,Cancelled,24,2016
129543,NYCIK,2016-07-15,4,Confirmed,28,2016
129550,NYCIK,2016-07-24,3,Cancelled,29,2016
129551,NYCIK,2016-07-27,5,Confirmed,30,2016
129625,LAXWP,2016-07-27,9,Confirmed,30,2016
129649,LAXWP,2016-07-26,6,Confirmed,30,2016
129935,LAXWP,2016-07-28,21,Confirmed,30,2016
130036,MIASS,2016-06-28,7,Confirmed,26,2016
130130,MIASS,2016-07-28,7,Cancelled,30,2016
130131,MIASS,2016-07-28,8,Confirmed,30,2016
130180,SFODR,2016-07-23,3,Confirmed,29,2016
130286,SFODR,2016-07-24,9,Cancelled,29,2016
130659,NYCIK,2016-07-26,6,Confirmed,30,2016
130961,LAXWP,2016-07-29,24,Confirmed,30,2016
130996,LAXWP,2016-07-29,9,Cancelled,30,2016
131002,LAXWP,2016-07-13,8,Cancelled,28,2016
131010,LAXWP,2016-07-05,7,Confirmed,27,2016
131029,LAXWP,2016-07-23,6,Cancelled,29,2016
131363,SFODR,2016-07-18,12,Confirmed,29,2016
131409,SFODR,2016-07-29,13,Confirmed,30,2016
131412,SFODR,2016-07-28,9,Confirmed,30,2016
131413,SFODR,2016-07-25,9,Confirmed,30,2016
131415,SFODR,2016-07-24,10,Confirmed,29,2016
131849,NYCIK,2016-07-25,3,Cancelled,30,2016
131851,NYCIK,2016-07-18,4,Cancelled,29,2016
132258,LAXWP,2016-07-30,8,Cancelled,30,2016
132259,LAXWP,2016-07-30,14,Confirmed,30,2016
132320,LAXWP,2016-07-28,5,Cancelled,30,2016
132545,MIASS,2016-07-23,5,Cancelled,29,2016
132662,SFODR,2016-07-30,13,Cancelled,30,2016
132666,SFODR,2016-07-22,7,Cancelled,29,2016
132698,SFODR,2016-06-22,5,Cancelled,25,2016
132719,SFODR,2016-07-17,9,Cancelled,28,2016
132721,SFODR,2016-07-15,5,Cancelled,28,2016
132725,SFODR,2016-07-10,11,Confirmed,27,2016
132729,SFODR,2016-07-01,7,Cancelled,26,2016
133202,NYCIK,2016-07-29,4,Confirmed,30,2016
133203,NYCIK,2016-07-26,6,Cancelled,30,2016
133678,MIASS,2016-07-10,7,Cancelled,27,2016
133688,MIASS,2016-07-31,5,Confirmed,30,2016
133695,MIASS,2016-07-29,6,Confirmed,30,2016
134251,NYCIK,2016-07-30,5,Confirmed,30,2016
134298,NYCIK,2016-04-09,2,Confirmed,14,2016
134364,LAXWP,2016-07-31,13,Confirmed,30,2016
134984,SFODR,2016-07-30,11,Confirmed,30,2016
135300,LAXWP,2016-06-02,2,Cancelled,22,2016
135402,LAXWP,2016-08-01,11,Confirmed,31,2016
135823,MIASS,2016-08-02,9,Confirmed,31,2016
136020,SFODR,2016-08-02,10,Confirmed,31,2016
136049,SFODR,2016-07-31,9,Confirmed,30,2016
136306,LAXWP,2016-07-18,3,Cancelled,29,2016
136328,LAXWP,2016-08-02,22,Confirmed,31,2016
136339,NYCIK,2016-08-02,12,Confirmed,31,2016
136426,NYCIK,2016-07-07,3,Cancelled,27,2016
136799,MIASS,2016-07-29,8,Cancelled,30,2016
136809,MIASS,2016-08-02,2,Cancelled,31,2016
136811,MIASS,2016-08-03,6,Confirmed,31,2016
136845,MIASS,2016-06-27,4,Cancelled,26,2016
136854,MIASS,2016-07-19,3,Cancelled,29,2016
137310,LAXWP,2016-08-02,8,Cancelled,31,2016
137317,LAXWP,2016-08-03,27,Confirmed,31,2016
137923,MIASS,2016-08-04,10,Confirmed,31,2016
138042,SFODR,2016-08-01,16,Confirmed,31,2016
138044,SFODR,2016-08-03,12,Confirmed,31,2016
138046,SFODR,2016-08-04,10,Confirmed,31,2016
138348,NYCIK,2016-08-02,12,Cancelled,31,2016
138413,LAXWP,2016-08-04,25,Confirmed,31,2016
138778,LAXWP,2016-08-05,10,Confirmed,31,2016
138906,MIASS,2016-07-08,5,Cancelled,27,2016
139013,MIASS,2016-08-05,3,Confirmed,31,2016
139015,MIASS,2016-08-04,2,Cancelled,31,2016
139126,SFODR,2016-08-05,6,Confirmed,31,2016
139129,SFODR,2016-08-04,8,Cancelled,31,2016
139157,SFODR,2016-08-01,10,Cancelled,31,2016
139178,SFODR,2016-07-20,10,Cancelled,29,2016
139180,SFODR,2016-07-20,1,Confirmed,29,2016
139182,SFODR,2016-07-19,6,Confirmed,29,2016
139536,NYCIK,2016-04-26,4,Confirmed,17,2016
139592,LAXWP,2016-07-27,6,Cancelled,30,2016
139594,LAXWP,2016-07-22,5,Cancelled,29,2016
139602,LAXWP,2016-08-01,4,Cancelled,31,2016
139630,NYCIK,2016-08-03,3,Confirmed,31,2016
139632,NYCIK,2016-07-31,2,Confirmed,30,2016
140167,MIASS,2016-08-05,7,Cancelled,31,2016
140438,SFODR,2016-07-31,8,Cancelled,30,2016
140442,SFODR,2016-07-26,6,Cancelled,30,2016
140815,NYCIK,2016-06-04,1,Confirmed,22,2016
140839,NYCIK,2016-08-04,8,Confirmed,31,2016
140894,LAXWP,2016-08-06,15,Confirmed,31,2016
141410,MIASS,2016-07-22,13,Cancelled,29,2016
141412,MIASS,2016-07-24,5,Cancelled,29,2016
141419,MIASS,2016-07-30,4,Cancelled,30,2016
141428,MIASS,2016-08-06,3,Confirmed,31,2016
141429,MIASS,2016-08-07,9,Confirmed,31,2016
141461,MIASS,2016-04-16,2,Confirmed,15,2016
141545,SFODR,2016-07-09,2,Cancelled,27,2016
141547,SFODR,2016-07-13,7,Cancelled,28,2016
141606,SFODR,2016-08-03,11,Cancelled,31,2016
141999,NYCIK,2016-08-05,5,Confirmed,31,2016
142056,LAXWP,2016-08-07,18,Confirmed,31,2016
142062,LAXWP,2016-08-08,10,Confirmed,32,2016
142179,NYCIK,2016-01-11,1,Cancelled,2,2016
142564,MIASS,2016-05-24,7,Cancelled,21,2016
142582,SFODR,2016-07-27,1,Confirmed,30,2016
142915,NYCIK,2016-06-18,2,Cancelled,24,2016
142916,NYCIK,2016-06-19,10,Cancelled,24,2016
142924,NYCIK,2016-07-15,5,Cancelled,28,2016
142938,NYCIK,2016-08-07,4,Confirmed,31,2016
142959,NYCIK,2016-04-14,5,Cancelled,15,2016
142968,NYCIK,2016-08-08,3,Confirmed,32,2016
142980,LAXWP,2016-08-06,5,Cancelled,31,2016
143001,LAXWP,2016-02-21,1,Cancelled,7,2016
143002,LAXWP,2016-02-21,1,Confirmed,7,2016
143008,LAXWP,2016-05-27,2,Cancelled,21,2016
143009,LAXWP,2016-06-03,1,Cancelled,22,2016
143392,MIASS,2016-08-09,4,Confirmed,32,2016
143399,MIASS,2016-07-25,15,Confirmed,30,2016
143412,MIASS,2016-08-08,9,Confirmed,32,2016
143413,MIASS,2016-08-08,10,Cancelled,32,2016
143544,MIASS,2016-07-05,2,Cancelled,27,2016
143558,MIASS,2016-07-09,5,Cancelled,27,2016
143821,NYCIK,2016-07-19,4,Cancelled,29,2016
143875,LAXWP,2016-08-09,10,Confirmed,32,2016
144258,MIASS,2016-08-10,8,Cancelled,32,2016
144419,MIASS,2016-07-16,6,Cancelled,28,2016
144770,LAXWP,2016-08-10,21,Confirmed,32,2016
144786,LAXWP,2016-03-21,3,Cancelled,12,2016
145183,MIASS,2016-08-11,3,Cancelled,32,2016
145210,MIASS,2016-08-07,10,Cancelled,31,2016
145324,SFODR,2016-08-08,20,Confirmed,32,2016
145401,MIASS,2016-05-10,4,Cancelled,19,2016
145729,NYCIK,2016-08-10,3,Cancelled,32,2016
145730,NYCIK,2016-08-10,13,Confirmed,32,2016
145731,NYCIK,2016-08-11,7,Confirmed,32,2016
145783,LAXWP,2016-08-11,17,Confirmed,32,2016
145839,LAXWP,2016-08-10,10,Cancelled,32,2016
146334,MIASS,2016-08-06,2,Cancelled,31,2016
146340,MIASS,2016-08-03,8,Cancelled,31,2016
146342,MIASS,2016-08-01,6,Cancelled,31,2016
146351,MIASS,2016-08-10,9,Confirmed,32,2016
146368,MIASS,2016-08-12,3,Confirmed,32,2016
146646,SFODR,2016-07-25,13,Cancelled,30,2016
146679,SFODR,2016-08-11,11,Confirmed,32,2016
146680,SFODR,2016-08-05,6,Cancelled,31,2016
147061,NYCIK,2016-08-05,5,Cancelled,31,2016
147070,NYCIK,2016-07-30,2,Cancelled,30,2016
147075,NYCIK,2016-08-12,2,Confirmed,32,2016
147077,NYCIK,2016-08-09,7,Cancelled,32,2016
147135,LAXWP,2016-08-12,21,Confirmed,32,2016
147211,LAXWP,2016-08-08,5,Cancelled,32,2016
147764,MIASS,2016-08-13,4,Cancelled,32,2016
147766,MIASS,2016-08-12,3,Cancelled,32,2016
148122,SFODR,2016-08-06,5,Confirmed,31,2016
148527,NYCIK,2016-06-14,5,Cancelled,24,2016
148589,NYCIK,2016-07-28,4,Confirmed,30,2016
148596,LAXWP,2016-08-09,8,Cancelled,32,2016
148606,LAXWP,2016-08-03,7,Cancelled,31,2016
148620,LAXWP,2016-08-13,9,Confirmed,32,2016
148636,LAXWP,2016-02-05,1,Cancelled,5,2016
148648,NYCIK,2016-08-09,6,Confirmed,32,2016
149045,LAXWP,2016-08-14,13,Confirmed,32,2016
149047,LAXWP,2016-08-14,7,Cancelled,32,2016
149162,MIASS,2016-08-13,3,Confirmed,32,2016
149180,MIASS,2016-07-26,5,Cancelled,30,2016
149204,MIASS,2016-07-20,6,Cancelled,29,2016
149213,MIASS,2016-06-28,6,Cancelled,26,2016
149405,SFODR,2016-08-14,12,Confirmed,32,2016
149408,SFODR,2016-08-13,3,Confirmed,32,2016
149792,LAXWP,2016-07-03,13,Cancelled,26,2016
149820,LAXWP,2016-07-26,8,Cancelled,30,2016
149849,NYCIK,2016-08-03,7,Cancelled,31,2016
149850,LAXWP,2016-04-27,1,Cancelled,17,2016
150281,MIASS,2016-07-06,3,Cancelled,27,2016
150766,LAXWP,2016-08-15,5,Confirmed,33,2016
150767,LAXWP,2016-08-15,10,Cancelled,33,2016
151155,MIASS,2016-08-11,15,Confirmed,32,2016
151157,MIASS,2016-08-15,4,Confirmed,33,2016
151610,NYCIK,2016-08-08,5,Cancelled,32,2016
151690,LAXWP,2016-08-12,4,Cancelled,32,2016
152037,MIASS,2016-08-09,5,Cancelled,32,2016
152043,MIASS,2016-08-14,2,Cancelled,32,2016
152136,MIASS,2016-05-22,2,Confirmed,20,2016
152476,NYCIK,2016-08-14,4,Cancelled,32,2016
152477,NYCIK,2016-08-17,10,Cancelled,33,2016
152521,NYCIK,2016-07-29,7,Cancelled,30,2016
152557,LAXWP,2016-08-17,6,Confirmed,33,2016
152981,MIASS,2016-05-12,4,Cancelled,19,2016
152982,MIASS,2016-05-14,1,Cancelled,19,2016
153088,SFODR,2016-07-27,6,Cancelled,30,2016
153521,LAXWP,2016-08-18,13,Confirmed,33,2016
154049,MIASS,2016-08-18,3,Confirmed,33,2016
154050,MIASS,2016-08-16,6,Confirmed,33,2016
154307,SFODR,2016-08-07,6,Cancelled,31,2016
154309,SFODR,2016-08-02,13,Cancelled,31,2016
154324,SFODR,2016-08-11,10,Cancelled,32,2016
154325,SFODR,2016-08-15,21,Confirmed,33,2016
154326,SFODR,2016-08-16,8,Confirmed,33,2016
154775,LAXWP,2016-08-19,6,Confirmed,33,2016
154801,NYCIK,2016-08-14,4,Confirmed,32,2016
155353,MIASS,2016-08-19,6,Cancelled,33,2016
